file,filename,start,end,dur,text,further remarks
engl310_07,engl310_07_332,2771.22,2780.88,9.66,"; uh , the the louse hunting . , where these big men hunt these little things . , these fleas , tsk ;",
engl310_07,engl310_07_333,2780.14,2789.33,9.19,"; uh it becomes . , ; uh when it’s thrown by shadow as a kind of flickering image on the tent or or trench wall ; uh ;",
engl310_07,engl310_07_334,2789.12,2798.83,9.71,"; uh when it becomes represented so to speak ; uh it it becomes a battle scene where gigantic forces ; smutch ; supreme . , littleness , ;",
engl310_07,engl310_07_335,2798.43,2809.21,10.78,"; uh we are put in mind of how men are to the gods as flies to men ; uh this is an analogy as old as and found in homer . , ;",
engl310_07,engl310_07_336,2808.69,2815.4,6.71,"; uh we are also ; put in mind , of how ; the war is in fact anything but ; a revel , ;",
engl310_07,engl310_07_337,2815.05,2824.19,9.14,"; uh though it too may have been provoked by a cause as insignificant and hard to trace as some wizard , vermin , tsk ;",
engl310_07,engl310_07_338,2823.83,2833.53,9.7,"; uh those last lines then are so ; , ominous , ; and strange . , ; uh though these men have been brought to life ;",
engl310_07,engl310_07_339,2833.18,2842.75,9.57,"; uh from sleep . , ; uh there’s a sense that , the trumpet will , sound for them , again , ;",
engl310_07,engl310_07_340,2842.35,2853.02,10.67,"; uh and they will enter a dark sleep from which they won’t , wake , ; uh which is just the the point of ; uh ; the next poem , ; uh returning ;",
engl310_07,engl310_07_341,2852.69,2861.71,9.02,"; we hear the larks . ; i won’t , ; take time to read it though , uh or or talk about it ; uh but instead , uh . ;",
engl310_07,engl310_07_342,2861.36,2870,8.64,"; i’d like to , conclude . , this is uh . ; another uh , great poet of the war who survived , though ;",
engl310_07,engl310_07_343,2869.7,2879.19,9.49,"; um , uh in as i say uh ; um , a wounded uh , uh condition mentally ivor gurney , tsk uh ;",
engl310_07,engl310_07_344,2878.92,2889.02,10.1,"; i want to conclude , with um , uh , a poem , by owen ; um . ; there's uh . , ;",
engl310_07,engl310_07_345,2887.94,2897.24,9.3,"; . let’s see . this is page um . , tsk five twenty eight , ; uh just following , ;",
engl310_07,engl310_07_346,2896.94,2906.09,9.15,"; dulce et decorum est , tsk uh , strange meeting , ; uh this is a a a poem . ;",
engl310_07,engl310_07_347,2905.56,2913.21,7.65,"; that um . , tsk well ; uh if the first poem demystifies um ;",
engl310_07,engl310_07_348,2912.96,2921.62,8.66,; uh one crucial thread of war ideology ; uh that it is uh ; right and good to die for the country ;,
engl310_07,engl310_07_349,2921.27,2931.88,10.61,"; uh this poem takes on uh another . ; uh crucial ; uh element of war ideology ; that , uh the enemy . is an other . ; the enemy ;",
engl310_07,engl310_07_350,2931.74,2937.28,5.54,"; , is unlike me . , tsk ; uh like rosenberg ;",
engl310_07,engl310_07_351,2936.95,2944.44,7.49,"; uh like uh rosenberg’s poem uh this , one uh , ;",
engl310_07,engl310_07_352,2944.18,2952.62,8.44,"; , comes out of and and and returns eventually to to sleep , ; uh it is uh a kind of dream vision . ;",
engl310_07,engl310_07_353,2952.25,2961.78,9.53,"; uh , dantesque . uh , in its um ; uh mode ; uh and and and full of um . tsk here ;",
engl310_07,engl310_07_354,2961.55,2970.1,8.55,"; um , powerful uh iambic pentameter . , ; it seemed that out of battle i escaped ;",
engl310_07,engl310_07_355,2969.93,2979.58,9.65,"; down some profound dull tunnel . , ; long since scooped , through granites , which , titanic , wars ;",
engl310_07,engl310_07_356,2979.34,2987.61,8.27,"; had groined , ; tsk ; , yet also there encumbered sleepers groaned . , ;",
engl310_07,engl310_07_357,2987.35,2996.03,8.68,"; too fast in thought or death to be bestirred , ;  then , as i probed them , tsk ;",
engl310_07,engl310_07_358,2995.5,3003.29,7.79,"; one sprang up , and stared with piteous recognition , in fixed eyes . ;",
engl310_07,engl310_07_359,3002.67,3012.33,9.66,"; , lifting distressful hands . , as if to bless , tsk ; and by his smile i knew that sullen hall ;",
engl310_07,engl310_07_360,3012.15,3021.19,9.04,"; by his dead smile i knew we stood ; , in hell . , tsk ; with a thousand pains that vision’s face was grained ;",
engl310_07,engl310_07_361,3020.9,3030.99,10.09,"; yet no blood reached there from the upper ground , ; and no guns thumped . , or down the flues made moan , ; strange friend , i said ;",
engl310_07,engl310_07_362,3030.58,3041.17,10.59,"; , here is no cause to mourn . , ; none , said the other ; , save the undone years , the hopelessness , ;",
engl310_07,engl310_07_363,3040.69,3051.17,10.48,"; whatever hope is yours . ; , was my life also . , ; tsk ; , i went , hunting , wild after the wildest beauty in the world ;",
engl310_07,engl310_07_364,3050.64,3057.65,7.01,"; which lies not calm in eyes or braided hair ; , but mocks the steady running of the hour ;",
engl310_07,engl310_07_365,3057.35,3066.11,8.76,"; and if it grieves grieves richlier , than here . , ; for by my glee might many men have laughed ;",
engl310_07,engl310_07_366,3065.85,3075.1,9.25,"; and of my weeping something had been left ; , which must die now . , tsk i mean the truth untold ; the pity of war ;",
engl310_07,engl310_07_367,3074.85,3082.86,8.01,"; the pity war distilled , ; , now men will go content with what we spoiled or ; , discontent ;",
engl310_07,engl310_07_368,3082.66,3089.56,6.9,"; boil bloody . , and be spilled , tsk ; they will be swift with swiftness of the tigress ;",
engl310_07,engl310_07_369,3089.48,3097.94,8.46,"none will break ranks , tough nations trek . , from progress , ; courage was mine and i had mystery . ; ",
engl310_07,engl310_07_370,3097.7,3107.85,10.15,"; wisdom was mine and i had mastery . , ; to miss the march of this retreating world into vain citadels that are not walled , ;",
engl310_07,engl310_07_371,3107.67,3115.99,8.32,"; then , ; when much blood had clogged their chariotwheels i would go up and wash them from sweet wells ;",
engl310_07,engl310_07_372,3115.55,3126.03,10.48,"; even with truths that lie too deep for taint , ; i would have poured my spirit without stint ; , but not through wounds ;",
engl310_07,engl310_07_373,3125.66,3132.47,6.81,"; not on the cess of war ; , foreheads of men have bled where no wounds were ;",cut on pause
engl310_07,engl310_07_374,3133.49,3143.69,10.2,"i . , am the enemy you killed . , my friend , ; i knew you in this dark . , ; for so you frowned . , yesterday ;",
engl310_07,engl310_07_375,3143.47,3154.23,10.76,"; , through me . ; , as you jabbed . , and killed . , ; , i parried . ; , but my hands were loath ; and cold . , ;",
engl310_07,engl310_07_376,3154.07,3159.06,4.99,"; let us . , sleep now , tsk , so . ;",
engl310_07,engl310_07_377,3158.76,3168.29,9.53,"; , we’ll . , stop now and , move on to , poems written during the same period , tsk  ;",
engl310_07,engl310_07_378,3168.1,3171.51,3.41,"; and associated with , imagism . , on monday",cut on pause and too short - but end of transcript
engl310_13,engl310_13_01,0.97,9.88,8.91,"; tsk ; uh . ; , ; uh crane is a challenge . ; uh he’s he's a challenge for you uh he’s a uh ;",start of new lecture
engl310_13,engl310_13_02,9.47,17.34,7.87,"; a challenge for me , as a teacher . ; uh he’s a challenging poet ; he challenges his reader . ;",
engl310_13,engl310_13_03,17.03,27.76,10.73,"; he uh . , challenges us and he um , tsk ; uh he makes invitations to us ; uh he um . tsk ;",
engl310_13,engl310_13_04,27.54,37.63,10.09,"; um , . well he he um , he calls to us in various ways , tsk places demands on us , tsk ;",
engl310_13,engl310_13_05,37.22,47.6,10.38,"; uh , i’d like to um , talk about , uh a text i’m not in fact holding ; uh i wonder if uh somebody have an r i s packet . ;",
engl310_13,engl310_13_06,47.39,51.74,4.35,; handy and i could ; have in my hands ; thank you jean ; ,
engl310_13,engl310_13_07,51.17,59.4,8.23,"; um , and that is uh the poem legend . , tsk which is um . ;",
engl310_13,engl310_13_08,58.23,68.45,10.22,"; the uh . , poem uh placed first ; in um . , ; crane’s . , ;",
engl310_13,engl310_13_09,68.14,79,10.86,"; , first and only book of lyrics , called white buildings ; uh it’s a it's a poem that he used to introduce himself to the reader as it were so why don’t we ; uh ;",
engl310_13,engl310_13_10,78.56,86.03,7.47,"; use it ; to um . ; tsk uh , begin thinking about his work , tsk ;",
engl310_13,engl310_13_11,85.67,96.13,10.46,"; uh , as silent as a mirror is believed , realities plunge in silence by , tsk ;",
engl310_13,engl310_13_12,95.64,101.05,5.41,"; the poem , begins uh ; with a , with a kind of um .",cut on pause
engl310_13,engl310_13_13,103.63,112.1,8.47,"riddle . or enigma , tsk and then the first person comes forward ; i am not ready for repentance , ;",
engl310_13,engl310_13_14,111.6,121.34,9.74,"; tsk nor , to match regrets , ; , for the moth bends no more than the still imploring flame , . ;",
engl310_13,engl310_13_15,121.09,131.92,10.83,"; it’s a wonderful ; , it's a wonderful , idea ; uh . ; i’m not going to repent , of anything i’m not going to regret anything , ;",
engl310_13,engl310_13_16,131.6,141.93,10.33,"; uh , i have not , ; uh bent any more i have nothing more to regret than the ; the flame which has drawn me . , ; , tsk ;",
engl310_13,engl310_13_17,141.58,148.09,6.51,"; uh which uh ; uh , bent , as well . , . ;",
engl310_13,engl310_13_18,147.5,152.83,5.33,"; for the moth bends no more than the still imploring , flame . , tsk ;",
engl310_13,engl310_13_19,152.25,161.43,9.18,"; and tremorous , in the white falling flakes kisses are , comma , dash , ;",
engl310_13,engl310_13_20,161.19,171.5,10.31,"; the only worth all granting . , ; , tsk , . ; uh characteristically here for crane there’s a uh . ;",
engl310_13,engl310_13_21,170.98,175.99,5.01,; well . tsk ; a compressed set of images ; um . ; ,
engl310_13,engl310_13_22,175.66,186.02,10.36,"; uh , those tremorous uh white falling flakes there well they’re almost images aren’t they ;",
engl310_13,engl310_13_23,185.81,194.82,9.01,; of uh a burnt moth a moth that’s been drawn to ; uh the flame ; uh and then uh those come to be seen as here ;,
engl310_13,engl310_13_24,194.55,202.66,8.11,"; uh . kisses , tsk ; um ; kisses if we unpack crane’s odd , syntax ;",
engl310_13,engl310_13_25,202.25,209.11,6.86,"; uh it would seem the sentence would seem to read although it’s maybe available , to other ; constructions ; uh ;",
engl310_13,engl310_13_26,208.76,219.09,10.33,"; kisses are tremorous in the white falling flakes , ; , tsk ; uh e but these kisses , ; these kisses that are um . , tsk ;",
engl310_13,engl310_13_27,218.8,229.1,10.3,"; um . , also emblems of um ; , tsk um , uh uh flame an and of uh extinction even ; uh are , the only worth , ;",
engl310_13,engl310_13_28,228.83,236.88,8.05,"; , all granting . , ; that is , the only value that seems to grant , all , i think , ;",
engl310_13,engl310_13_29,236.31,241.39,5.08,"; again those , those , phra those those words all granting ;",
engl310_13,engl310_13_30,241.11,250.7,9.59,"; um , uh might be , construed in a couple of different ways , ; crane says ; , uh it is to be learned ;",
engl310_13,engl310_13_31,250.38,259.42,9.04,"; , tsk ; what is to be learned , this cleaving ; and this burning ; the kind i’m talking about . ; uh ;",
engl310_13,engl310_13_32,259.13,269.36,10.23,"; uh , we we must learn to be drawn . to , the flame ; and we must learn ; to recover from , the uh ; uh recover from the flame ;",
engl310_13,engl310_13_33,269.09,279.11,10.02,"; uh and uh uh renew ; our um ; desires and renew our , quests . ; uh it is to be learned this cleaving and this burning ;",
engl310_13,engl310_13_34,278.9,284.62,5.72,"; but only by the one who ; spends out himself , again ; in order to do this ;",
engl310_13,engl310_13_35,284.4,293.09,8.69,"; you’ve got to , spend yourself repeatedly over , and over , again . ; uh ; . , . tsk ;",
engl310_13,engl310_13_36,292.35,302.7,10.35,"; , and then , he he gives us , tsk , other images of this kind of repeated burning twice and twice again the smoking souvenir ;",
engl310_13,engl310_13_37,302.34,312.94,10.6,"; bleeding eidolon ein eidolon is the greek word for uh image , ; tsk ; uh , and yet again . ; , ; , ;",
engl310_13,engl310_13_38,312.66,323.32,10.66,"; , this activity is repeated and repeated . ; until , the bright logic is won ; , unwhispering he returns to that initial enigmatic image ;",
engl310_13,engl310_13_39,322.8,332.66,9.86,"; unwhispering as a mirror is believed , ; , tsk then drop , ; by caustic drop ; a perfect cry ;",
engl310_13,engl310_13_40,332.17,336.56,4.39,"; , shall string some constant harmony , ;",
engl310_13,engl310_13_41,335.95,346.61,10.66,"; relentless caper for all those and here we are , challenged and invited to meet him , and join him ; who step ; the legend , of their youth ;",
engl310_13,engl310_13_42,346.43,353.51,7.08,"; into ; the noon . , ; well , it’s a hard poem , ; uh and yet ;",
engl310_13,engl310_13_43,353.18,364.06,10.88,"; uh there , a few , i think simple basic ideas that it projects that are important to ; the poet that crane saw himself as ; uh ; and um ;",
engl310_13,engl310_13_44,363.83,373.67,9.84,"; uh the one he wants uh ; uh us to , receive and in a sense , join , tsk uh ; he presents himself as an , unrepentant ;",
engl310_13,engl310_13_45,373.46,383.38,9.92,"; visionary ; uh romantic ; uh and ; , lover ; since after all ; uh these roles are all . uh held in some . ;",
engl310_13,engl310_13_46,383.03,390,6.97,"; association here . ; um ; , tsk he talks about ;",
engl310_13,engl310_13_47,389.73,397.19,7.46,"; uh , here a willingness , that’s erotic , that’s aesthetic , uh sp that’s spiritual ;",
engl310_13,engl310_13_48,396.86,403.12,6.26,"; to uh exhaust oneself in the pursuit of one’s , desires . , tsk ;",
engl310_13,engl310_13_49,402.97,410.98,8.01,"; to spend out , yourselves , again , and repeatedly , ; tsk ; uh there is in this ;",
engl310_13,engl310_13_50,410.72,418.64,7.92,"; uh the promise that . by doing it repeatedly . ; drop , by caustic . , drop , ;",
engl310_13,engl310_13_51,418.2,426.05,7.85,"; uh , a kind of lyric voice will emerge that will be a perfect cry . , ; , and ;",
engl310_13,engl310_13_52,425.58,435.14,9.56,"; , despite this destruction and pain . , and blood , ; , bleeding eidolon , ;",
engl310_13,engl310_13_53,434.23,438.96,4.73,"; , a constant , that is . ;",
engl310_13,engl310_13_54,438.62,447.89,9.27,"; , sustained , harmony , will be achieved , . uh harmony , invoking of course more than one voice ",cut on pause
engl310_13,engl310_13_55,449.62,460,10.38,"; uh ; and what is this this is uh a poetic project , ; uh and it’s a it's a project that he describes as a relentless caper , ;",starts with inhale nevertheless
engl310_13,engl310_13_56,459.69,469.73,10.04,"; a relentless caper . ; , ; uh , a cape uh a caper uh comes from latin uh uh in the sense of uh ; ",
engl310_13,engl310_13_57,469.48,477.48,8,"; the uh the goat that leaps . , . , ; uh . ; it’s also it's a word that that suggests um ;",
engl310_13,engl310_13_58,477.15,485.12,7.97,"; uh well some kind of uh uh minor mischief . , ; , tsk ; uh ;",
engl310_13,engl310_13_59,484.32,493,8.68,"; a relentless caper , for all those who step , the legend of their youth ; , into , the noon ;",
engl310_13,engl310_13_60,492.58,502.98,10.4,"; uh and here crane presents himself as a young person who would project ; uh , all of uh the youthful vitality of his vision and desire ;",
engl310_13,engl310_13_61,502.7,508.93,6.23,"; into this ; uh symbolically pregnant moment that he calls ; the noon , ;",
engl310_13,engl310_13_62,508.65,517.97,9.32,"; , it's a it’s a . , time very important , in crane’s imagination ; uh i think idiosyncratically ;",
engl310_13,engl310_13_63,517.74,527.11,9.37,"; uh individually but also ; uh in a way that that alludes to , uh , noon in in emily dickinson’s poems , tsk ;",
engl310_13,engl310_13_64,526.98,535.86,8.88,"; uh dickinson being a poet ; that uh crane shares a great deal with ; , tsk ; uh , the poetry . ;",
engl310_13,engl310_13_65,535.62,542.89,7.27,"; uh . , of hart crane ; uh , well ; , it proposes to approach ;",
engl310_13,engl310_13_66,542.65,549.82,7.17,; what he calls noon which is uh an experience of ; uh fullness ; and uh ;,
engl310_13,engl310_13_67,549.58,558.64,9.06,"; uh absolute uh presence , tsk , ; now , uh . ; , what does he mean uh . ;",
engl310_13,engl310_13_68,558.41,567.48,9.07,"; he’s not ready for repentance , ; uh who who after all has told him to repent . , who has um",cut on pause
engl310_13,engl310_13_69,568.25,572.59,4.34,"who has told him he has something to regret , tsk ;",
engl310_13,engl310_13_70,572.13,582.03,9.9,"; uh repent . is something that crane heard from the culture at large , tsk uh in important ways , ; , tsk ;",
engl310_13,engl310_13_71,581.55,590.43,8.88,"; uh crane is writing in the mid twenties , ; uh or , at this point , uh i think this is a poem from nineteen twenty four or so ;",
engl310_13,engl310_13_72,590,596.62,6.62,"; um , uh , it is um . , tsk post war america . ;",
engl310_13,engl310_13_73,596.21,604.57,8.36,"; uh crane s , sees himself uh as , a member of a new youthful world ;",
engl310_13,engl310_13_74,604.26,611.34,7.08,"; uh centered in uh ; places like . greenwich village , tsk ;",
engl310_13,engl310_13_75,610.86,619.69,8.83,"; uh he sees himself as part of a young america . tsk ; uh , uh bound together . , tsk ;",
engl310_13,engl310_13_76,619.35,624.33,4.98,; uh across place uh by a kind of common dedication to art ;,
engl310_13,engl310_13_77,623.95,628.13,4.18,"; uh ; and to their um, tsk",cut on pause
engl310_13,engl310_13_78,628.23,637.34,9.11,will to free themselves from the sexual and economic disciplines that he calls in this ; uh . ;,
engl310_13,engl310_13_79,636.45,646.88,10.43,"; , . letter that i have , . , tsk um , tsk , quoted uh other . uh sentences from ;",
engl310_13,engl310_13_80,646.54,652.72,6.18,"; uh calls puritanism . , tsk ; uh crane . ; . ;",
engl310_13,engl310_13_81,652.32,660.62,8.3,"; crane is um , . , . writing in an era . , tsk , ; ",
engl310_13,engl310_13_82,660.17,667.24,7.07,"; the era of the eighteenth amendment . , ; uh prohibition is in effect , ;",
engl310_13,engl310_13_83,666.61,670.7,4.09,"; um , there is um .",cut on pause
engl310_13,engl310_13_84,672.91,683.08,10.17,"a range of of kinds of censorship , tsk that are , you know a real and present threat , ; james joyce’s novel ulysses has , been ;",
engl310_13,engl310_13_85,682.91,692.62,9.71,"; banned . , ; from the united states shores , for its obscenity , ; uh there’s a way in which modernist art ;",
engl310_13,engl310_13_86,692.35,702.99,10.64,"; uh is mixed up with questions of sexuality . , tsk ; , crane got his copy of ulysses uh smuggled from france . ;",
engl310_13,engl310_13_87,702.82,707.76,4.94,"; which a friend then stole , uh . ;",
engl310_13,engl310_13_88,707.35,717.23,9.88,"; crane uh crane is living uh too uh in in a um . , tsk ; , um vital and nascent ;",
engl310_13,engl310_13_89,716.93,727.76,10.83,"; uh gay culture in , new york in particular ; uh , uh and yet within uh an , a nation uh. ; then as now ;",
engl310_13,engl310_13_90,727.49,737.94,10.45,"; uh that , is um strongly , homophobic and anti . gay , tsk  in all sorts of ways , tsk ;",
engl310_13,engl310_13_91,737.45,748.4,10.95,"; um , . ; , crane’s insistence on um . , ; , his refusal to repent . , uh his refusal to regret ; uh ;",
engl310_13,engl310_13_92,748.08,756.57,8.49,"; are um . , uh , um , ; assertions ; of um . ; , um , ; ",
engl310_13,engl310_13_93,756.29,765.86,9.57,"; his will , towards forms of sexual and imaginative ;  freedom ; uh they’re also ; um . tsk affirmations , of . ;",
engl310_13,engl310_13_94,765.62,776.19,10.57,"; a romantic , poetics ; uh , essential , tsk to him ; , tsk ; um . , ; the um . , ;",
engl310_13,engl310_13_95,775.05,781.21,6.16,"; . , . , tsk there’s also a literary historical ",cut on pause
engl310_13,engl310_13_96,781.36,788.5,7.14,"context for this that’s uh important and that i think you can probably already ; uh start to um , ;",
engl310_13,engl310_13_97,788.26,795.25,6.99,"; uh , uh , guess at , tsk ; uh crane . ;",
engl310_13,engl310_13_98,794.81,804.21,9.4,"; , is a deep , and a deeply ambivalent reader . ; , of , the waste land , and t s eliot . , ;",
engl310_13,engl310_13_99,803.9,810.55,6.65,"; uh he says in this uh uh letter to gorham . munson uh in , january nineteen twenty three ;",
engl310_13,engl310_13_100,810.33,817.31,6.98,"; there’s no one writing in english who can command so much respect to my mind as eliot , tsk ; ",
engl310_13,engl310_13_101,817.02,824.92,7.9,"; however i take eliot as a point of departure towards an almost complete ; reverse of direction , ;",
engl310_13,engl310_13_102,824.06,833.89,9.83,"; his pessimism is amply justified in his own case , why i don’t know well crane crane had his his fantasies about eliot’s sexual life ",cut on pause
engl310_13,engl310_13_103,834.62,845.15,10.53,"; uh i i think . ; um , but i would apply as much of his erudition and technique as i can absorb and assemble ;",
engl310_13,engl310_13_104,844.86,852.63,7.77,"; toward a more positive . , or if i must put it so in a skeptical age ecstatic , goal , ;",
engl310_13,engl310_13_105,852.39,861.33,8.94,"; i should not think of this , if a kind of rhythm and ecstasies were not at odd moments and rare ; a very real thing to me , ;",
engl310_13,engl310_13_106,860.99,867.83,6.84,; i feel that eliot ignores certain spiritual events and possibilities ; as real and powerful now as say ;,
engl310_13,engl310_13_107,867.62,875.52,7.9,"; in the time of blake , blake is very important to crane , tsk ; certainly the man has dug the ground and buried hope ;",
engl310_13,engl310_13_108,875.31,885.38,10.07,"; as deep and direfully as it can ever be done . ; after this perfection of death , ; , which is what , crane is is uh ;",
engl310_13,engl310_13_109,884.43,890.17,5.74,"; uh . , . this is how he’s reading the waste land ;",
engl310_13,engl310_13_110,889.84,899.18,9.34,"; nothing is possible in motion but a resurrection of , some , kind , tsk he says , tsk well ,  ;",
engl310_13,engl310_13_111,898.8,905.76,6.96,"; um . ; , tsk crane is ; um ;",
engl310_13,engl310_13_112,905.45,914.69,9.24,"; reading , the waste land , tsk and he’s reading eliot’s criticism , tsk ;",
engl310_13,engl310_13_113,914.33,920.12,5.79,"; uh he’s responding , to , well he’s responding to a series of ;",
engl310_13,engl310_13_114,919.79,926.58,6.79,"; of texts and i’ll just show you , some of what he’s reading here . ;",
engl310_13,engl310_13_115,925.94,933.11,7.17,"; , um , this is um . , . , tsk ; , ;",
engl310_13,engl310_13_116,932.61,941.71,9.1,"; , the criterion , the first , place ; uh eliot’s ; poetry . ; uh the waste land appeared . ;",
engl310_13,engl310_13_117,941.38,947.39,6.01,; uh that’s in october nineteen twenty two eliot’s own magazine ; um . ;,
engl310_13,engl310_13_118,946.82,955.36,8.54,"; the um , . , first american publication of the poem was in ; the dial ;",
engl310_13,engl310_13_119,954.82,965.57,10.75,"; uh in uh november , nineteen twenty two , ; and , um , then , tsk uh the poem appeared . ;",
engl310_13,engl310_13_120,965.23,974.29,9.06,"; in um . , i don’t know if you can see that , very well . , ; , ;",
engl310_13,engl310_13_121,973.54,979.75,6.21,; um the poem appeared in a new york publication in book form ;,
engl310_13,engl310_13_122,979.36,987.08,7.72,"; uh in uh as its own , discreet , uh , text ;",
engl310_13,engl310_13_123,986.66,996.89,10.23,"; when um , tsk uh the uh liveright , edition of the poem was was uh being prepared ; uh as i mentioned last time ;",
engl310_13,engl310_13_124,996.45,1007.18,10.73,"; uh eliot , was asked to make the poem a little longer . , because after all it was a little too short , ; uh and uh . ; or , so the story goes ;",
engl310_13,engl310_13_125,1006.92,1014.27,7.35,"; uh and this was in part . ; uh one of his motives for producing , the notes to the poem , tsk ;",
engl310_13,engl310_13_126,1013.89,1023.87,9.98,"; uh as i said last time , this is the uh ; uh way the poet , poem looked in uh america uh when it it first ;",
engl310_13,engl310_13_127,1023.5,1030.12,6.62,"; uh appeared . ; uh with , and of course with just a few , lines per page , ;",
engl310_13,engl310_13_128,1029.36,1039.95,10.59,"; uh i last time i called it the long long shortest long poem in the language ; uh you can you can see the uh way in which it’s sort of drawn out , ;",
engl310_13,engl310_13_129,1039.51,1044.97,5.46,"; um , here’s the uh little section i , uh . ;",
engl310_13,engl310_13_130,1044.53,1051.55,7.02,"; uh , ended by talking about death by water . , tsk well , tsk ;",
engl310_13,engl310_13_131,1051.12,1061.87,10.75,"; um , as i suggested last time . ; eliot’s , notes , uh and um , uh ; , suggested created ;",
engl310_13,engl310_13_132,1061.57,1072.27,10.7,"; um a kind of um . , ; role for the poet , tsk ; where the poet was not only , tsk ;",
engl310_13,engl310_13_133,1072.01,1081.96,9.95,"; the , creative lyric ; uh . um , tsk , presence at the center of the poem but was also a kind of ; uh scholar ;",
engl310_13,engl310_13_134,1081.73,1091.11,9.38,; uh and critic uh ; of his own work uh framing ; uh it uh mastering bodies of knowledge and ;,
engl310_13,engl310_13_135,1090.84,1097.9,7.06,; uh arranging uh meaning ; uh in ways that the notes ; uh emblematize . ;,
engl310_13,engl310_13_136,1097.57,1108.04,10.47,"; um , in the process , eliot’s doing a couple of , things ; he , uh that that crane is responding to , tsk ;",
engl310_13,engl310_13_137,1107.63,1118.28,10.65,"; um , he is establishing . , tsk himself , ; uh in , what i described as a new . role ;",
engl310_13,engl310_13_138,1118.01,1128.49,10.48,"; uh and that’s very much the role you see . , uh eliot uh ; uh embodying here that is the the poet as a ; uh as a kind of um ;",
engl310_13,engl310_13_139,1128.01,1138.74,10.73,"; uh scholar , poet ; um , uh a uh ; um , tsk , figure . backed by , uh institutional ;",
engl310_13,engl310_13_140,1138.51,1147.77,9.26,"; um . , tsk authority , of various kinds ; , and , tsk uh this figure’s created specifically . ;",
engl310_13,engl310_13_141,1147.28,1158.02,10.74,"; in the waste land , uh through ; the , tsk um ,  tsk ; through the poem’s ; , turning away from ;",
engl310_13,engl310_13_142,1157.83,1168.57,10.74,"; and turning against in complicated ways ; uh its own forms of , romanticism , ; um , which , last time i suggested ;",
engl310_13,engl310_13_143,1168.23,1178.21,9.98,"; uh were ; uh emblematized by ; that drowned phoenician sailor . , ; uh phlebas ; um who ;",
engl310_13,engl310_13_144,1178.02,1188.86,10.84,"; um is a kind of ; , figure for , ; , what the poem sacrifices ; um or you might say a kind of version of the self , that eliot ;",
engl310_13,engl310_13_145,1188.54,1199.44,10.9,"; uh is willing to give up ; um , crane , encountering the poem , tsk i think , must have been obsessed ; with the section ;",
engl310_13,engl310_13_146,1199.13,1209.5,10.37,"; death , by water , ; um must have been um must have , seen must have must have heard eliot , talking , to him ;",
engl310_13,engl310_13_147,1209.23,1216.06,6.83,"; when ; uh ; , eliot , . tsk says uh consider phlebas ;",
engl310_13,engl310_13_148,1215.64,1225.61,9.97,"; uh . , the phoenician sailer who was once . , tall and handsome ; as , you , ; um tsl , . ;",
engl310_13,engl310_13_149,1225.32,1233.12,7.8,"; crane , means , to , ; uh ; . , . tsk ; reassert the power , of youth , tsk ;",
engl310_13,engl310_13_150,1233.01,1243.82,10.81,"; reassert , uh the potential for romantic , vision , tsk ; uh ; , and uh , to do so . , uh in a way that would um . ;",
engl310_13,engl310_13_151,1243.6,1254.38,10.78,"; that he imagines as a kind of resurrection ; and specifically as a r , kind of passage through and beyond ; , death by water . , . , tsk ;",
engl310_13,engl310_13_152,1254.1,1264.94,10.84,"; uh , drowning . , uh is , a , uh ,  important , ; , imaginative , motif ; , in ; uh crane’s , work , tsk ;",
engl310_13,engl310_13_153,1264.74,1273.87,9.13,"; the , poems that i'll i’ll concentrate on now , tsk to ; uh , explore this idea ;",
engl310_13,engl310_13_154,1273.5,1283.6,10.1,"; uh all have um . , ; , images of romance quest and and drowning uh at their center , ;",
engl310_13,engl310_13_155,1283.2,1293.91,10.71,"; uh and i mean , uh first of all . , ; the um , tsk very great . , love poem , called voyages on , six o nine ;",
engl310_13,engl310_13_156,1293.34,1301.85,8.51,"; um . ; , which uh , eliot , uh excuse me . ; which crane . ; uh began . ;",
engl310_13,engl310_13_157,1301.49,1309.6,8.11,"; uh in , the spring of nineteen twenty four , about a year ;",
engl310_13,engl310_13_158,1309.29,1317.59,8.3,"; uh after he’s read the waste land , ; uh and the , poem is i think his first sort of developed reply ;",
engl310_13,engl310_13_159,1317.25,1325.74,8.49,"; uh and it , uh centers as i say ; um , on uh images of , tsk drowning , tsk ;",
engl310_13,engl310_13_160,1325.34,1335.43,10.09,"; the uh poem , arises from , uh ; , a love affair , tsk with uh as it happens uh a danish , sailor , uh ;",
engl310_13,engl310_13_161,1335.13,1339.96,4.83,"; who was part of the , um , tsk uh ;",
engl310_13,engl310_13_162,1339.38,1348.89,9.51,"; , bohemian um , tsk uh , crowd around the prodencetow provincetown players in in greenwich village , . tsk ;",
engl310_13,engl310_13_163,1348.44,1359.02,10.58,"; uh , crane’s letters are full of um ; well both , reflections on eliot ; uh and also ;",
engl310_13,engl310_13_164,1358.78,1369.5,10.72,"; uh , ecstatic , um , and um . , very moving , um accounts ; of his , love affair with emil opffer ;",
engl310_13,engl310_13_165,1368.97,1378.04,9.07,"; uh i’ll , i'll read you just a few sentences from one letter ; , to um , tsk uh his friend waldo frank , tsk ;",
engl310_13,engl310_13_166,1377.66,1386.33,8.67,"; he says crane does uh it will take many letters to let you know what i mean for myself at least when i say ; , in this relationship ;",
